OrderID,Product,Category,Sales,Quantity,City,OutletSize,Rating,FatContent,Month
373,Salt,Grocery,968,9,Jaipur,Medium,5.0,Low Fat,Apr
374,Bread,Bakery,964,8,Bhopal,Medium,3.8,Low Fat,Mar
375,Tea,Grocery,483,8,Hyderabad,Small,4.1,Low Fat,May
376,Onion,Vegetables,59,5,Chennai,Large,4.9,Regular,Aug
377,Butter,Dairy,577,10,Hyderabad,Medium,4.1,Low Fat,Feb
378,Eggs,Protein,975,4,Delhi,Large,3.6,Low Fat,Mar
379,Mango,Fruits,336,10,Chennai,Small,4.4,Regular,Mar
380,Eggs,Protein,168,6,Bhopal,Large,4.6,Low Fat,Aug
381,Soap,Personal Care,683,3,Hyderabad,Small,5.0,Low Fat,Jul
382,Onion,Vegetables,784,6,Delhi,Large,4.3,Low Fat,Nov
383,Orange,Fruits,188,1,Pune,Large,4.9,Low Fat,Dec
384,Salt,Grocery,300,4,Indore,Small,3.6,Low Fat,May
385,Coffee,Grocery,540,3,Bangalore,Medium,4.2,Low Fat,Nov
386,Apple,Fruits,176,9,Bangalore,Large,4.1,Regular,Aug
387,Paneer,Dairy,338,1,Bhopal,Small,3.7,Regular,May
388,Orange,Fruits,298,3,Chennai,Medium,4.4,Low Fat,May
389,Soap,Personal Care,578,8,Hyderabad,Medium,3.9,Regular,Jul
390,Juice,Beverages,883,1,Delhi,Small,3.9,Low Fat,Aug
391,Carrot,Vegetables,561,2,Lucknow,Large,4.7,Low Fat,Feb
392,Biscuits,Bakery,960,4,Delhi,Medium,4.4,Low Fat,Sep
393,Soap,Personal Care,429,9,Bangalore,Large,4.0,Regular,Nov
394,Orange,Fruits,242,2,Chennai,Medium,4.9,Regular,Apr
395,Tomato,Vegetables,607,6,Delhi,Small,4.5,Low Fat,Jun
396,Rice,Grocery,162,9,Lucknow,Large,4.8,Regular,Sep
397,Milk,Dairy,547,5,Bhopal,Large,4.4,Low Fat,Oct
398,Eggs,Protein,71,1,Jaipur,Medium,3.9,Regular,Nov
399,Oil,Grocery,522,10,Bhopal,Medium,3.9,Regular,Jun
400,Banana,Fruits,992,6,Pune,Small,3.7,Regular,Dec
401,Oil,Grocery,174,10,Delhi,Small,4.3,Low Fat,Jan
402,Mango,Fruits,110,6,Chennai,Small,3.7,Low Fat,Feb
403,Mango,Fruits,216,5,Chennai,Medium,3.5,Low Fat,May
404,Rice,Grocery,703,3,Delhi,Medium,4.7,Regular,Feb
405,Butter,Dairy,849,5,Bhopal,Small,3.8,Low Fat,Mar
406,Apple,Fruits,587,5,Chennai,Medium,4.0,Low Fat,Mar
407,Biscuits,Bakery,624,2,Hyderabad,Small,4.7,Regular,Feb
408,Cheese,Dairy,484,3,Jaipur,Medium,3.5,Regular,Jun
409,Eggs,Protein,555,4,Mumbai,Small,4.5,Regular,Jan
410,Butter,Dairy,481,5,Indore,Medium,4.3,Regular,Jul
411,Tea,Grocery,374,7,Hyderabad,Large,3.7,Regular,Jul
412,Milk,Dairy,939,8,Lucknow,Large,4.4,Regular,Sep
413,Rice,Grocery,507,10,Chennai,Medium,5.0,Regular,Jan
414,Curd,Dairy,136,4,Chennai,Large,3.6,Regular,Jun
415,Milk,Dairy,586,9,Lucknow,Large,4.0,Low Fat,Apr
416,Potato,Vegetables,880,7,Pune,Small,3.6,Regular,Nov
417,Juice,Beverages,155,2,Pune,Large,4.6,Regular,Dec
418,Banana,Fruits,746,2,Delhi,Small,4.1,Regular,Aug
419,Tea,Grocery,320,4,Pune,Medium,4.3,Regular,Jun
420,Orange,Fruits,691,9,Bhopal,Small,4.6,Low Fat,Nov
421,Biscuits,Bakery,674,3,Delhi,Large,4.0,Regular,Jul
422,Juice,Beverages,78,2,Bhopal,Medium,4.4,Low Fat,Dec
423,Biscuits,Bakery,485,6,Jaipur,Large,4.2,Regular,Jun
424,Coffee,Grocery,483,10,Indore,Large,4.8,Low Fat,Aug
425,Banana,Fruits,483,9,Bangalore,Large,4.5,Low Fat,Nov
426,Orange,Fruits,786,6,Bangalore,Large,3.9,Low Fat,Nov
427,Apple,Fruits,336,9,Pune,Medium,3.8,Regular,Mar
428,Oil,Grocery,159,5,Chennai,Large,4.6,Low Fat,Nov
429,Biscuits,Bakery,905,1,Lucknow,Small,4.7,Regular,Jul
430,Mango,Fruits,443,4,Chennai,Medium,4.7,Low Fat,Jul
431,Salt,Grocery,303,4,Bangalore,Medium,4.1,Low Fat,Feb
432,Curd,Dairy,203,2,Bangalore,Large,5.0,Regular,Feb
433,Onion,Vegetables,460,4,Pune,Small,3.7,Low Fat,Sep
434,Tomato,Vegetables,440,9,Chennai,Large,4.1,Low Fat,May
435,Cheese,Dairy,790,7,Bangalore,Small,5.0,Low Fat,Apr
436,Onion,Vegetables,84,5,Hyderabad,Large,4.8,Low Fat,Sep
437,Banana,Fruits,219,5,Lucknow,Medium,4.6,Low Fat,Mar
438,Salt,Grocery,537,9,Delhi,Small,4.7,Low Fat,May
439,Potato,Vegetables,77,4,Lucknow,Small,4.4,Low Fat,Aug
440,Oil,Grocery,448,7,Bhopal,Medium,3.8,Regular,Nov
441,Milk,Dairy,351,6,Jaipur,Small,4.7,Regular,Jun
442,Soap,Personal Care,83,9,Lucknow,Large,4.6,Regular,Feb
443,Milk,Dairy,712,7,Jaipur,Large,3.9,Low Fat,Sep
444,Sugar,Grocery,201,3,Bhopal,Large,3.6,Regular,Feb
445,Tomato,Vegetables,689,1,Indore,Large,4.6,Regular,Aug
446,Curd,Dairy,70,5,Bangalore,Medium,4.1,Low Fat,Jul
447,Tea,Grocery,72,8,Lucknow,Medium,3.9,Regular,Sep
448,Paneer,Dairy,90,4,Lucknow,Small,4.3,Low Fat,Nov
449,Biscuits,Bakery,124,1,Indore,Large,3.6,Low Fat,Oct
450,Potato,Vegetables,634,4,Bhopal,Medium,4.8,Regular,Nov
451,Biscuits,Bakery,417,10,Lucknow,Medium,4.5,Regular,Jan
452,Rice,Grocery,719,9,Delhi,Medium,4.2,Low Fat,Nov
453,Biscuits,Bakery,765,2,Pune,Small,4.2,Regular,Feb
454,Butter,Dairy,471,9,Jaipur,Medium,4.1,Regular,May
455,Orange,Fruits,457,7,Lucknow,Small,4.6,Regular,Nov
456,Paneer,Dairy,777,1,Indore,Small,4.2,Regular,Apr
457,Bread,Bakery,53,2,Chennai,Medium,3.8,Low Fat,Oct
458,Eggs,Protein,582,1,Hyderabad,Medium,3.8,Low Fat,Apr
459,Biscuits,Bakery,121,6,Hyderabad,Medium,4.7,Regular,Jan
460,Onion,Vegetables,219,8,Bhopal,Small,3.5,Low Fat,Nov
461,Cheese,Dairy,790,8,Hyderabad,Medium,4.5,Low Fat,Dec
462,Soap,Personal Care,504,1,Indore,Medium,4.2,Low Fat,Feb
463,Onion,Vegetables,312,2,Bangalore,Medium,3.5,Regular,Feb
464,Rice,Grocery,205,6,Bangalore,Medium,3.5,Regular,Oct
465,Biscuits,Bakery,66,6,Pune,Large,4.4,Low Fat,Dec
466,Mango,Fruits,388,6,Mumbai,Large,4.7,Regular,Jun
467,Salt,Grocery,708,5,Pune,Large,4.8,Regular,Nov
468,Paneer,Dairy,71,6,Indore,Small,4.4,Low Fat,Jan
469,Milk,Dairy,310,7,Lucknow,Small,4.1,Regular,Nov
470,Salt,Grocery,213,8,Delhi,Medium,4.0,Low Fat,Jul
471,Apple,Fruits,628,3,Delhi,Large,4.7,Regular,Dec
472,Apple,Fruits,448,5,Lucknow,Small,3.9,Regular,Jan
473,Mango,Fruits,498,8,Mumbai,Medium,4.4,Regular,Aug
474,Milk,Dairy,140,10,Hyderabad,Small,4.8,Low Fat,Feb
475,Salt,Grocery,531,7,Bangalore,Large,4.2,Low Fat,Sep
476,Sugar,Grocery,585,9,Chennai,Large,3.9,Low Fat,Nov
477,Tomato,Vegetables,918,1,Bhopal,Large,4.7,Regular,Apr
478,Onion,Vegetables,918,6,Bhopal,Medium,4.5,Low Fat,Mar
479,Tomato,Vegetables,481,9,Chennai,Small,3.6,Regular,Oct
480,Orange,Fruits,889,4,Bangalore,Large,4.5,Regular,Jul
481,Biscuits,Bakery,762,5,Bhopal,Small,4.4,Regular,Mar
482,Milk,Dairy,867,9,Delhi,Medium,5.0,Regular,Sep
483,Eggs,Protein,273,8,Delhi,Medium,4.5,Regular,Sep
484,Juice,Beverages,680,8,Mumbai,Small,3.8,Low Fat,Aug
485,Salt,Grocery,241,6,Mumbai,Small,4.2,Regular,Apr
486,Rice,Grocery,809,9,Bangalore,Medium,3.7,Regular,Jan
487,Juice,Beverages,79,5,Indore,Small,3.9,Regular,Nov
488,Paneer,Dairy,249,10,Hyderabad,Large,3.6,Low Fat,Jul
489,Mango,Fruits,906,5,Chennai,Large,4.5,Low Fat,Jan
490,Carrot,Vegetables,424,9,Pune,Small,3.8,Regular,Jun
491,Potato,Vegetables,75,5,Jaipur,Large,3.7,Regular,Aug
492,Soap,Personal Care,827,5,Bangalore,Large,4.9,Low Fat,Jun
493,Mango,Fruits,1000,3,Delhi,Small,4.9,Low Fat,Jul
494,Oil,Grocery,411,4,Hyderabad,Large,4.3,Regular,May
495,Tea,Grocery,470,6,Delhi,Medium,4.3,Low Fat,Feb
496,Curd,Dairy,424,5,Chennai,Small,4.3,Low Fat,Jan
497,Apple,Fruits,256,3,Bhopal,Small,3.5,Low Fat,Oct
498,Potato,Vegetables,636,4,Indore,Large,3.8,Low Fat,Aug
499,Shampoo,Personal Care,963,9,Pune,Medium,4.9,Regular,Nov
500,Salt,Grocery,511,3,Hyderabad,Medium,3.8,Regular,Apr
501,Onion,Vegetables,504,6,Mumbai,Small,4.4,Low Fat,Oct
502,Onion,Vegetables,826,10,Chennai,Medium,4.4,Low Fat,May
503,Biscuits,Bakery,285,3,Bangalore,Medium,3.9,Regular,Sep
504,Orange,Fruits,956,4,Jaipur,Large,4.9,Regular,Feb
505,Eggs,Protein,103,5,Chennai,Large,4.0,Low Fat,Aug
506,Banana,Fruits,581,4,Jaipur,Small,4.6,Low Fat,Jan
507,Butter,Dairy,951,3,Bangalore,Small,3.9,Regular,Oct
508,Coffee,Grocery,283,1,Indore,Large,4.1,Low Fat,Jun
509,Butter,Dairy,692,2,Bangalore,Large,4.5,Regular,Dec
510,Juice,Beverages,581,6,Chennai,Medium,4.9,Regular,Jul
511,Potato,Vegetables,538,1,Bhopal,Small,4.3,Low Fat,Dec
512,Onion,Vegetables,669,6,Bangalore,Medium,3.8,Regular,Dec
513,Cheese,Dairy,847,4,Indore,Large,4.3,Regular,Dec
514,Oil,Grocery,981,3,Chennai,Large,5.0,Regular,Jun
515,Oil,Grocery,988,6,Pune,Large,3.6,Regular,Aug
516,Onion,Vegetables,757,10,Jaipur,Medium,3.5,Regular,Sep
517,Apple,Fruits,353,6,Bhopal,Medium,4.4,Low Fat,Jan
518,Butter,Dairy,916,10,Bhopal,Small,3.5,Low Fat,Jan
519,Curd,Dairy,506,4,Mumbai,Medium,4.9,Low Fat,Apr
520,Butter,Dairy,266,9,Jaipur,Large,3.6,Low Fat,Apr
521,Salt,Grocery,255,10,Hyderabad,Medium,3.6,Regular,Feb
522,Bread,Bakery,827,1,Pune,Medium,3.9,Regular,Sep
523,Shampoo,Personal Care,525,7,Delhi,Small,3.9,Regular,May
524,Milk,Dairy,578,10,Indore,Medium,4.1,Low Fat,Apr
525,Cheese,Dairy,332,1,Indore,Medium,4.5,Low Fat,Feb
526,Biscuits,Bakery,535,1,Lucknow,Large,4.5,Low Fat,Dec
527,Tomato,Vegetables,861,2,Jaipur,Medium,3.9,Regular,Aug
528,Milk,Dairy,206,7,Bhopal,Large,3.9,Low Fat,Mar
529,Banana,Fruits,479,7,Pune,Small,4.2,Regular,Jun
530,Banana,Fruits,856,5,Indore,Large,4.4,Regular,Nov
531,Bread,Bakery,346,9,Indore,Large,5.0,Regular,Sep
532,Onion,Vegetables,961,1,Indore,Small,3.7,Regular,Sep
533,Mango,Fruits,968,2,Pune,Small,4.5,Regular,Oct
534,Carrot,Vegetables,912,10,Bhopal,Small,4.7,Low Fat,May
535,Coffee,Grocery,149,2,Bangalore,Large,4.6,Regular,Jul
536,Butter,Dairy,194,1,Indore,Medium,4.0,Regular,Jul
537,Tea,Grocery,424,1,Lucknow,Small,4.9,Regular,Mar
538,Eggs,Protein,433,1,Bhopal,Medium,4.3,Low Fat,Aug
539,Eggs,Protein,98,10,Mumbai,Medium,4.9,Regular,Nov
540,Rice,Grocery,741,7,Delhi,Large,4.4,Regular,Dec
541,Milk,Dairy,159,4,Indore,Small,4.2,Regular,May
542,Coffee,Grocery,342,5,Mumbai,Medium,4.9,Low Fat,Sep
543,Carrot,Vegetables,85,5,Bhopal,Medium,4.4,Low Fat,Oct
544,Tea,Grocery,975,1,Pune,Large,4.0,Regular,Mar
545,Banana,Fruits,466,6,Bhopal,Large,4.4,Low Fat,Jan
546,Mango,Fruits,714,5,Jaipur,Medium,4.1,Regular,Jul
547,Tomato,Vegetables,690,7,Chennai,Medium,4.0,Low Fat,Dec
548,Coffee,Grocery,697,1,Bangalore,Medium,4.9,Regular,Apr
549,Soap,Personal Care,666,6,Hyderabad,Large,4.2,Regular,Dec
550,Potato,Vegetables,623,5,Jaipur,Small,4.3,Low Fat,Oct
551,Banana,Fruits,733,4,Jaipur,Large,4.2,Low Fat,Aug
552,Potato,Vegetables,519,4,Chennai,Small,3.9,Regular,Jun
553,Juice,Beverages,707,4,Bhopal,Medium,3.6,Regular,Sep
554,Potato,Vegetables,78,2,Mumbai,Medium,4.4,Low Fat,Sep
555,Shampoo,Personal Care,491,3,Bhopal,Large,3.5,Low Fat,Feb
556,Soap,Personal Care,878,6,Bangalore,Small,3.7,Low Fat,Sep
557,Orange,Fruits,657,3,Delhi,Large,4.5,Regular,Sep
558,Butter,Dairy,424,5,Jaipur,Medium,3.9,Low Fat,Oct
559,Tomato,Vegetables,427,5,Jaipur,Small,3.9,Low Fat,Jul
560,Rice,Grocery,469,1,Chennai,Large,4.7,Low Fat,Jan
561,Salt,Grocery,936,3,Delhi,Small,3.7,Regular,Feb
562,Potato,Vegetables,307,5,Hyderabad,Small,3.8,Regular,Jan
563,Sugar,Grocery,563,2,Chennai,Large,3.5,Low Fat,Jun
564,Mango,Fruits,952,5,Pune,Medium,4.9,Low Fat,Jul
565,Oil,Grocery,607,6,Jaipur,Medium,3.7,Low Fat,May
566,Potato,Vegetables,738,10,Mumbai,Large,4.5,Regular,Mar
567,Apple,Fruits,147,10,Delhi,Medium,4.6,Low Fat,Sep
568,Orange,Fruits,292,7,Pune,Small,4.0,Regular,Oct
569,Onion,Vegetables,728,7,Indore,Medium,4.1,Low Fat,Nov
570,Sugar,Grocery,358,6,Bhopal,Large,4.8,Regular,Aug
571,Potato,Vegetables,689,9,Hyderabad,Large,3.6,Low Fat,Aug
572,Rice,Grocery,285,7,Jaipur,Medium,4.6,Low Fat,Oct
573,Carrot,Vegetables,867,7,Bangalore,Medium,3.8,Regular,Mar
574,Paneer,Dairy,144,1,Pune,Small,3.5,Low Fat,Dec
575,Coffee,Grocery,449,7,Jaipur,Medium,4.4,Low Fat,Jun
576,Sugar,Grocery,876,6,Delhi,Small,4.9,Regular,Aug
577,Potato,Vegetables,672,1,Delhi,Large,3.5,Regular,Oct
578,Milk,Dairy,721,3,Lucknow,Medium,4.7,Regular,Mar
579,Cheese,Dairy,795,10,Lucknow,Large,5.0,Regular,Nov
580,Soap,Personal Care,148,3,Indore,Medium,4.4,Regular,Jul
581,Tea,Grocery,999,7,Chennai,Small,4.9,Regular,Jun
582,Tomato,Vegetables,320,4,Bangalore,Medium,5.0,Low Fat,Feb
583,Banana,Fruits,460,5,Bhopal,Medium,5.0,Regular,May
584,Banana,Fruits,138,7,Chennai,Large,4.7,Regular,Jan
585,Potato,Vegetables,93,2,Hyderabad,Large,4.0,Low Fat,Nov
586,Butter,Dairy,116,5,Hyderabad,Large,3.5,Low Fat,Feb
587,Potato,Vegetables,300,9,Bhopal,Medium,4.0,Low Fat,Sep
588,Cheese,Dairy,688,8,Lucknow,Medium,4.5,Low Fat,Jan
589,Shampoo,Personal Care,978,9,Hyderabad,Small,4.5,Low Fat,Aug
590,Milk,Dairy,556,8,Bhopal,Small,3.7,Low Fat,Jan
591,Onion,Vegetables,116,1,Bangalore,Medium,4.9,Low Fat,Mar
592,Oil,Grocery,455,2,Pune,Large,3.9,Low Fat,Jan
593,Orange,Fruits,250,1,Bhopal,Small,4.9,Regular,Feb
594,Curd,Dairy,866,3,Jaipur,Small,3.6,Low Fat,May
595,Coffee,Grocery,736,9,Pune,Medium,3.8,Regular,Dec
596,Salt,Grocery,339,9,Indore,Medium,5.0,Regular,Sep
597,Banana,Fruits,398,3,Lucknow,Medium,4.6,Low Fat,Jun
598,Paneer,Dairy,781,1,Mumbai,Large,4.6,Regular,Jul
599,Coffee,Grocery,511,5,Jaipur,Small,4.0,Low Fat,Jan
600,Rice,Grocery,156,7,Hyderabad,Medium,4.4,Low Fat,Oct
601,Paneer,Dairy,288,10,Hyderabad,Large,4.2,Regular,Feb
602,Oil,Grocery,640,8,Bangalore,Medium,3.9,Low Fat,Dec
603,Potato,Vegetables,592,8,Hyderabad,Medium,3.5,Regular,Mar
604,Rice,Grocery,410,9,Chennai,Large,4.3,Regular,Jul
605,Bread,Bakery,131,7,Delhi,Large,4.6,Low Fat,Oct
606,Banana,Fruits,435,8,Bhopal,Small,4.3,Regular,Jun
607,Cheese,Dairy,962,10,Hyderabad,Large,4.9,Low Fat,Jun
608,Orange,Fruits,306,2,Lucknow,Large,4.3,Low Fat,Jul
609,Eggs,Protein,460,3,Hyderabad,Small,4.3,Low Fat,Aug
610,Carrot,Vegetables,171,9,Jaipur,Small,4.1,Low Fat,Jan
611,Rice,Grocery,658,10,Jaipur,Medium,4.1,Low Fat,Oct
612,Paneer,Dairy,732,3,Chennai,Medium,4.2,Regular,Feb
613,Juice,Beverages,303,4,Pune,Medium,4.8,Low Fat,Dec
614,Onion,Vegetables,219,3,Lucknow,Small,4.9,Regular,May
615,Carrot,Vegetables,698,4,Hyderabad,Small,3.8,Regular,Jan
616,Shampoo,Personal Care,331,7,Delhi,Small,4.0,Low Fat,Nov
617,Eggs,Protein,805,1,Pune,Small,4.3,Regular,Mar
618,Butter,Dairy,921,6,Bangalore,Medium,4.9,Low Fat,Nov
619,Paneer,Dairy,973,9,Lucknow,Medium,3.5,Regular,Jan
620,Tea,Grocery,881,2,Bangalore,Small,4.1,Regular,Nov
621,Shampoo,Personal Care,726,6,Pune,Large,3.6,Low Fat,Jun
622,Coffee,Grocery,691,8,Bangalore,Medium,4.5,Low Fat,Nov
623,Cheese,Dairy,964,3,Mumbai,Small,3.8,Low Fat,Jan
624,Milk,Dairy,143,8,Indore,Large,3.9,Low Fat,Dec
625,Sugar,Grocery,172,1,Chennai,Medium,4.3,Low Fat,May
626,Mango,Fruits,527,10,Delhi,Small,3.7,Low Fat,Jul
627,Sugar,Grocery,914,10,Mumbai,Large,3.9,Low Fat,Jul
628,Bread,Bakery,828,9,Bangalore,Medium,4.8,Low Fat,Jan
629,Apple,Fruits,247,6,Mumbai,Medium,4.6,Low Fat,Jan
630,Orange,Fruits,577,7,Mumbai,Medium,4.1,Low Fat,Jun
631,Eggs,Protein,492,8,Bhopal,Medium,4.1,Regular,Oct
632,Juice,Beverages,545,6,Delhi,Medium,3.8,Low Fat,Nov
633,Eggs,Protein,615,6,Chennai,Medium,4.1,Regular,Jan
634,Rice,Grocery,508,9,Indore,Medium,4.1,Regular,Jul
635,Tea,Grocery,627,4,Bangalore,Large,3.8,Regular,Aug
636,Biscuits,Bakery,398,2,Indore,Large,4.2,Regular,Mar
637,Butter,Dairy,955,4,Bhopal,Medium,3.5,Regular,Aug
638,Paneer,Dairy,591,8,Chennai,Medium,4.1,Low Fat,Jul
639,Milk,Dairy,87,3,Lucknow,Medium,4.6,Low Fat,Apr
640,Eggs,Protein,58,9,Mumbai,Medium,5.0,Regular,Feb
641,Rice,Grocery,788,3,Mumbai,Small,4.6,Regular,Nov
642,Eggs,Protein,958,9,Lucknow,Medium,4.4,Regular,Nov
643,Oil,Grocery,956,1,Chennai,Small,4.9,Regular,Feb
644,Coffee,Grocery,356,9,Mumbai,Large,3.7,Regular,Apr
645,Mango,Fruits,645,1,Lucknow,Large,4.1,Low Fat,Jul
646,Cheese,Dairy,841,1,Pune,Small,4.0,Low Fat,Mar
647,Curd,Dairy,428,5,Bangalore,Small,4.2,Regular,Oct
648,Mango,Fruits,731,4,Lucknow,Small,4.7,Low Fat,Apr
649,Tea,Grocery,699,1,Mumbai,Medium,3.8,Regular,Jan
650,Salt,Grocery,275,9,Mumbai,Small,4.2,Regular,Mar
651,Oil,Grocery,282,1,Pune,Medium,4.7,Low Fat,Sep
652,Potato,Vegetables,687,8,Mumbai,Large,4.1,Regular,Apr
653,Oil,Grocery,811,8,Hyderabad,Medium,4.2,Regular,Aug
654,Onion,Vegetables,936,4,Pune,Large,4.9,Low Fat,Dec
655,Milk,Dairy,668,5,Hyderabad,Large,3.5,Low Fat,Jul
656,Cheese,Dairy,130,3,Chennai,Large,4.0,Low Fat,Dec
657,Onion,Vegetables,648,5,Pune,Medium,4.6,Low Fat,Aug
658,Rice,Grocery,965,8,Bhopal,Large,3.6,Regular,Jun
659,Eggs,Protein,257,8,Jaipur,Small,4.0,Low Fat,Feb
660,Coffee,Grocery,629,5,Pune,Small,4.2,Low Fat,Nov
661,Milk,Dairy,98,5,Hyderabad,Small,4.3,Regular,Aug
662,Eggs,Protein,829,5,Lucknow,Large,4.8,Low Fat,Dec
663,Soap,Personal Care,591,6,Bangalore,Large,4.8,Low Fat,Sep
664,Onion,Vegetables,637,7,Mumbai,Large,5.0,Low Fat,Oct
665,Potato,Vegetables,224,9,Mumbai,Medium,4.2,Regular,Aug
666,Mango,Fruits,994,8,Indore,Medium,3.9,Low Fat,May
667,Onion,Vegetables,701,3,Pune,Small,4.1,Regular,Jan
668,Mango,Fruits,645,5,Mumbai,Small,4.2,Low Fat,Jul
669,Juice,Beverages,476,1,Mumbai,Medium,3.9,Low Fat,Jan
670,Onion,Vegetables,815,9,Pune,Medium,4.1,Regular,Jun
671,Salt,Grocery,609,9,Hyderabad,Large,4.9,Regular,Nov
672,Tea,Grocery,276,10,Indore,Medium,4.4,Regular,Jul
673,Cheese,Dairy,460,10,Delhi,Small,4.8,Regular,Feb
674,Rice,Grocery,333,2,Lucknow,Small,4.1,Low Fat,Jun
675,Shampoo,Personal Care,247,9,Bhopal,Small,4.5,Low Fat,Aug
676,Salt,Grocery,533,4,Pune,Large,3.6,Regular,Aug
677,Paneer,Dairy,140,3,Indore,Medium,4.6,Regular,Jul
678,Bread,Bakery,426,7,Jaipur,Large,4.4,Low Fat,Dec
679,Potato,Vegetables,358,10,Delhi,Medium,3.8,Regular,Oct
680,Curd,Dairy,537,3,Pune,Medium,3.6,Low Fat,Nov
681,Carrot,Vegetables,571,2,Bhopal,Large,3.6,Low Fat,Jul
682,Bread,Bakery,778,4,Lucknow,Small,4.4,Low Fat,Apr
683,Onion,Vegetables,404,10,Lucknow,Large,3.6,Regular,Jun
684,Bread,Bakery,669,5,Jaipur,Large,4.0,Regular,Sep
685,Potato,Vegetables,678,7,Bangalore,Small,4.0,Low Fat,Jan
686,Cheese,Dairy,194,7,Pune,Small,3.9,Low Fat,Mar
687,Biscuits,Bakery,245,10,Bangalore,Medium,4.3,Regular,Jan
688,Potato,Vegetables,535,9,Hyderabad,Medium,4.4,Low Fat,Aug
689,Oil,Grocery,721,5,Jaipur,Large,4.7,Low Fat,Jun
690,Shampoo,Personal Care,197,1,Mumbai,Medium,4.0,Regular,Dec
691,Oil,Grocery,728,8,Indore,Medium,4.8,Regular,Jul
692,Biscuits,Bakery,112,10,Indore,Large,3.7,Regular,Feb
693,Oil,Grocery,126,5,Pune,Medium,3.8,Regular,May
694,Orange,Fruits,413,2,Mumbai,Large,3.8,Low Fat,Jul
695,Sugar,Grocery,503,6,Mumbai,Large,4.5,Low Fat,Apr
696,Banana,Fruits,896,3,Pune,Small,4.6,Low Fat,Sep
697,Sugar,Grocery,144,1,Jaipur,Medium,3.5,Low Fat,Jul
698,Bread,Bakery,350,6,Lucknow,Large,3.5,Regular,Mar
699,Coffee,Grocery,276,7,Lucknow,Large,3.6,Low Fat,Jun
700,Carrot,Vegetables,387,10,Bhopal,Large,4.9,Regular,Aug
701,Paneer,Dairy,199,3,Pune,Large,4.2,Regular,Nov
702,Tomato,Vegetables,89,9,Hyderabad,Large,4.9,Regular,Mar
703,Mango,Fruits,187,10,Indore,Medium,4.3,Regular,May
704,Bread,Bakery,307,9,Bangalore,Small,3.8,Regular,Dec
705,Salt,Grocery,258,3,Pune,Medium,3.9,Low Fat,Jun
706,Banana,Fruits,799,1,Hyderabad,Medium,4.1,Regular,Oct
707,Mango,Fruits,902,5,Bhopal,Large,4.4,Regular,Dec
708,Curd,Dairy,281,9,Lucknow,Small,4.6,Low Fat,Jan
709,Orange,Fruits,429,7,Pune,Large,4.7,Regular,Jun
710,Curd,Dairy,232,5,Bangalore,Small,4.8,Regular,Mar
711,Potato,Vegetables,71,1,Hyderabad,Medium,4.0,Regular,Nov
712,Carrot,Vegetables,997,4,Mumbai,Large,4.2,Regular,Jan
713,Orange,Fruits,289,6,Hyderabad,Small,4.3,Regular,Oct
714,Bread,Bakery,817,2,Pune,Large,4.3,Regular,Jan
715,Orange,Fruits,333,6,Delhi,Large,4.9,Regular,Nov
716,Sugar,Grocery,328,5,Delhi,Small,3.9,Regular,Aug
717,Eggs,Protein,432,3,Indore,Large,4.9,Regular,Aug
718,Carrot,Vegetables,974,3,Chennai,Medium,4.2,Low Fat,Jul
719,Oil,Grocery,211,5,Bangalore,Small,3.9,Low Fat,Feb
720,Bread,Bakery,175,4,Jaipur,Small,3.7,Low Fat,Jan
721,Soap,Personal Care,148,3,Lucknow,Small,4.0,Regular,Oct
722,Eggs,Protein,662,10,Delhi,Small,3.6,Low Fat,Nov
723,Bread,Bakery,343,8,Delhi,Small,4.9,Regular,Nov
724,Juice,Beverages,514,2,Jaipur,Large,4.0,Low Fat,Jun
725,Sugar,Grocery,574,8,Bhopal,Medium,4.0,Low Fat,Apr
726,Salt,Grocery,391,10,Indore,Large,4.7,Regular,Apr
727,Coffee,Grocery,685,5,Pune,Small,4.5,Regular,Apr
728,Soap,Personal Care,553,10,Mumbai,Medium,3.9,Regular,Oct
729,Banana,Fruits,919,8,Jaipur,Large,3.7,Regular,Mar
730,Banana,Fruits,206,9,Jaipur,Large,3.8,Regular,Dec
731,Rice,Grocery,892,2,Jaipur,Medium,4.0,Regular,Dec
732,Potato,Vegetables,922,6,Mumbai,Medium,4.9,Low Fat,May
733,Oil,Grocery,424,8,Lucknow,Medium,4.0,Regular,Nov
734,Apple,Fruits,196,7,Hyderabad,Small,5.0,Low Fat,May
735,Carrot,Vegetables,534,1,Bhopal,Small,5.0,Regular,Jan
736,Onion,Vegetables,898,3,Chennai,Large,4.4,Regular,Aug
737,Tea,Grocery,504,2,Bhopal,Medium,4.4,Low Fat,Nov
738,Banana,Fruits,551,9,Bangalore,Large,3.7,Regular,Jul
739,Onion,Vegetables,325,6,Jaipur,Large,3.7,Regular,Aug
740,Apple,Fruits,768,10,Indore,Medium,4.9,Regular,Mar
741,Oil,Grocery,250,2,Bangalore,Large,4.2,Low Fat,Nov
742,Sugar,Grocery,405,5,Hyderabad,Large,4.9,Low Fat,May
743,Apple,Fruits,112,1,Bangalore,Large,3.5,Low Fat,Mar
744,Butter,Dairy,374,2,Lucknow,Small,4.3,Regular,Jan
745,Sugar,Grocery,635,8,Lucknow,Large,3.9,Regular,Aug
746,Juice,Beverages,604,3,Bangalore,Large,4.6,Low Fat,Apr
